Today's date is: 8/1/2016	The time is: 1:47
Malt-O-Meal Raisin Bran Cereal, 39 oz	   $4.78   12.3¢ / oz     
Great Value Extra Raisin Raisin Bran Cereal, 25.5 oz	   $2.93       
Kellogg's Raisin Bran Cereal with Cranberries, 13.5 oz	   $2.98   22.1¢ / oz     
Great Value Crunchy Raisin Bran Cereal, 24.8 oz	   $2.93   11.8¢ / oz     
Kellogg's Raisin Bran Cold Cereal, 18.7 ounce box	   $3.12   16.7¢ / oz     
Kellogg's Raisin Bran Crunch Cold Cereal, 18.2 oz box	   $2.98   16.4¢ / oz     
Kellogg's Raisin Bran Raisin & Honey Granola Cereal, 10.5 oz	   $3.65       
Raisin Bran Cereal, 76.5-Ounce Box	   $12.15       
Kellogg's Raisin Bran Cranberry Almond Granola Cereal, 10.5 oz	   $3.65       
RAISIN BRAN 01474 Raisin Bran Crunch(R),2.8 oz.,PK6 G1939555	   $13.07       
Raisin Nut Bran Cereal 17.1 oz. Box	   $3.88   22.7¢ / oz     
Total™ Raisin Bran Cereal 18.25 oz. Box	   $3.78   20.7¢ / oz     
Malt O Meal Raisin Bran Clusters Cereal, 37 oz	   $4.98   13.5¢ / oz     
Kellogg's Raisin Bran Crunch Cereal, 18.2 oz, (Pack of 12)	   $64.36   29.5¢ / oz     
Kellogg's Raisin Bran Crunch Cereal-in-a-Cup, 12pk	   $18.80       
Great Value California Raisins, 20 oz	   $2.98   14.9¢ / oz     
Sun-Maid Natural California Raisins, 20 oz	   $3.80   19.0¢ / oz     
Sun-Maid Natural California Raisins, 1 oz, 6 ct	   $2.08   34.7¢ / oz     
Sun-Maid Natural California Raisins Mini-Snacks, 12 count, 6 oz	   $2.08   34.7¢ / oz     
Sun-Maid Natural California Raisins, 32 oz	   $5.48   17.1¢ / oz     
Sun-Maid California Golden Raisins, 15 oz	   $3.65   24.3¢ / oz     
Great Value California Raisins, 12 oz	   $2.00   16.7¢ / oz     
Sun-Maid Natural California Raisins, 12 oz	   $2.48   20.7¢ / oz     
Sun-Maid Snack Size Vanilla Yogurt Raisins, 6pk	   $3.03   50.5¢ / oz     
Sun-Maid Organic Raisins, 1 oz, 6 count	   $3.10   51.7¢ / oz     
Sun-Maid Dark Chocolate Yogurt Raisins, 1 oz, 6 count	   $3.10   51.7¢ / oz     
Mariani Yogurt Raisins, 1.5 oz, 6 ct	   $3.10   34.4¢ / oz     
Great Value Dried Tropical Fruit Mix, 10 oz	   $2.28   22.8¢ / oz     
Hidden Valley Original Ranch Dressing, 24 fl oz	   $3.10   12.9¢ / fl oz     
Great Value Classic Ranch Dressing, 48 fl oz	   $3.88   8.1¢ / fl oz     
Hidden Valley Original Ranch Dressing, 48 Fluid Ounces	   $6.98   14.5¢ / fl oz     
Kraft Classic Ranch Dressing, 16 fl oz	   $2.08   13.0¢ / oz     
Great Value Classic Ranch Dressing, 24 fl oz	   $2.27   9.5¢ / fl oz     
Hidden Valley Original Ranch Dressing, Easy Squeeze Bottle, 20 Fluid Ounces	   $3.55   17.8¢ / fl oz     
Kraft Salad Dressing: Dressing & Dip Ranch, 24 Fl Oz	   $2.77   11.5¢ / fl oz     
Hidden Valley Original Ranch Light Dressing, 24 Fluid Ounces	   $3.57   14.9¢ / fl oz     
Hidden Valley Original Ranch Dressing, 36 Fluid Ounces	   $5.66   15.7¢ / fl oz     
Wish-Bone® Ranch Dressing 16 fl. oz. Bottle	   $2.08   13.0¢ / fl oz     
Great Value: Light Buttermilk Ranch Dressing, 36 Oz	   $3.32   9.2¢ / fl oz     
Brianna's Classic Buttermilk Ranch Dressing, 12 oz	   $2.98   24.8¢ / fl oz     
Bottled Hidden Valley Original Ranch Salad Dressing, 52 oz	   $8.38   16.1¢ / fl oz     
Hidden Valley Original Ranch Salad Dressing & Seasoning Mix, 8 Ounces	   $7.26   90.8¢ / oz     
Hidden Valley Original Ranch Dressing, 16 Fluid Ounces	   $3.11   19.4¢ / fl oz     
Hidden Valley Original Ranch Dressing, Cilantro Lime, 16 Ounces	   $2.98   18.6¢ / fl oz     
Hidden Valley Original Ranch Dressing, Buttermilk, 24 Fluid Ounces	   $3.58   14.9¢ / fl oz     
Hidden Valley Original Ranch Dressing, 32 fl oz, (Pack of 2)	   $9.40   19.6¢ / fl oz     
Hidden Valley Original Ranch Dressing, Buffalo, 16 Ounces	   $2.98   18.6¢ / fl oz     
Hidden Valley Original Ranch Dressing, Fiesta Salsa, 16 Fluid Ounces	   $3.09   19.3¢ / fl oz     
Chef Boyardee In Tomato & Meat Sauce 15 Oz Beef Ravioli, 4 Ct	   $3.58   6.0¢ / oz     
Chef Boyardee Mini Beef Ravioli In Tomato & Meat Sauce, 4pk	   $3.80   6.3¢ / oz     
Great Value Mini Beef Ravioli, 40 ounces	   $2.00   5.0¢ / oz     
Chef Boyardee Beef Ravioli in Tomato & Meat Sauce, 7.5 oz, 4 ct	   $3.88   12.9¢ / oz     
Chef Boyardee In Tomato & Meat Sauce Beef Ravioli, 108 oz	   $6.07   5.6¢ / oz     
Great Value Beef Ravioli Pasta, 40oz	   $2.00   5.0¢ / oz     
Chef Boyardee In Tomato & Meat Sauce Beef Ravioli, 40 oz	   $2.62   6.6¢ / oz     
Chef Boyardee Beef Ravioli - 10/15 oz. cans	   $14.37       
Reese's Puffs Cereal 28.2 oz. Box	   $4.70   16.7¢ / oz     
Reese's Puffs Cereal 18 oz. Box	   $3.13   17.4¢ / oz     
Reese's Puffs Cereal 22.9 oz. Box	   $3.70   16.2¢ / oz     
Reese's® Puffs® Cereal 49.5 oz. Box	   $10.66       
Heinz: Relish Sweet, 26 Oz	   $2.96   11.4¢ / oz     
Great Value™ Sweet Relish 24 fl. oz. Jar	   $2.00   8.3¢ / fl oz     
Heinz Dill Relish, 26 fl oz	   $2.96   11.4¢ / fl oz     
Wickles Original Relish, 16 oz	   $3.44   21.5¢ / fl oz     
Heinz Sweet Relish, 12.7 oz	   $31.50    List price  $36.79     Save $5.29   
Heinz Sweet Relish, 12.7 oz (Pack of 12)	   $45.54   29.9¢ / oz     
Quaker Caramel Corn Rice Cakes, 6.56 oz	   $2.35   35.8¢ / oz     
Quaker Lightly Salted Rice Cakes, 4.47 oz	   $2.35   52.6¢ / oz     
Quaker Chocolate Crunch Rice Cakes, 7.23 oz	   $2.35   32.5¢ / oz     
Quaker White Cheddar Rice Cakes, 5.5 oz	   $2.34   42.6¢ / oz     
Quaker Apple Cinnamon Rice Cakes, 6.53 oz	   $2.35   36.0¢ / oz     
Quaker Salt Free Rice Cakes, 4.47 oz	   $2.35   52.6¢ / oz     
Quaker Butter Popcorn Rice Cakes, 4.47 oz	   $2.34   52.4¢ / oz     
Quaker Popped Rice Crisps Snack, 6.06oz-7.04 oz	   $2.86   47.2¢ / oz     
Quaker Popped Rice Crisps Snack, 6.06oz-7.04 oz	   $3.06   50.5¢ / oz     
Quaker Popped Rice Crisps Snack, 6.06oz-7.04 oz	   $2.72   38.6¢ / oz     
Lundberg Family Farms Wild Rice Lightly Salted Organic Rice Cakes, 8.5 oz	   $3.56   41.9¢ / oz     
Quaker Popped Rice Crisps Snack, 6.06oz-7.04 oz	   $3.10   44.0¢ / oz     
Lundberg Family Farms Eco Farmed Brown Rice Cakes, 8.5 oz (Pack of 12)	   $35.87   35.2¢ / oz     
Lundberg - Organic Sweet Dreams Rice Cakes Dark Chocolate - 3.17 oz.	   $50.65       
Lundberg - Organic Sweet Dreams Rice Cakes Milk Chocolate - 3.17 oz.	   $3.55       
Lundberg Family Farms Caramel Corn Organic Rice Cakes, 9.4 oz	   $4.15       
Lundberg Rice Cakes, Organic, Sesame Tamari	   $4.11       
Lundberg Family Farms Eco Farmed Brown Rice Cakes, 8.5 oz (Pack of 12)	   $65.13   63.9¢ / oz     
Lundberg Organic Brown Rice Cakes, 8.5 oz, (Pack of 12)	   $37.37   36.6¢ / oz     
Quaker Popped Rice Crisps Snack, 6.06oz-7.04 oz	   $3.10   44.0¢ / oz  Out of stock      
Kellogg's Rice Krispies Treats Crispy Marshmallow Square 0.78 oz 40 ct	   $9.37   30.0¢ / oz     
Kellogg's Rice Krispies Treats Crispy Marshmallow Squares 0.78oz 16 ct	   $3.86   30.9¢ / oz     
Kellogg's Halloween Rice Krispies Treats The Original Mini Crispy Marshmallow Squares, 60 count, 23.2 oz	   $6.98   30.1¢ / oz     
Kellogg's Cocoa Krispies Treats Crispy Marshmallow Squares, 16 count, 11.2 oz	   $3.68       
Kellogg's Rice Krispies Treats Marshmallow Square 0.78oz 16c (Pk of 6)	   $22.08   29.7¢ / oz     
Kellogg's Rice Krispies Treats Big Bar Marshmallow Square 2.13 oz 8 ct	   $4.98       
Kellogg's Rice Krispies Treats Big Bar Original Single Serve (12 Single Serve Packs)	   $11.87   $5.40 / oz     
Rice Krispies Treats Big Bar Double Chocolatey Chunk (12 Single Serve)	   $12.35   $4.12 / oz     
Kellogg's Rice Krispies Treat Marshmallow Square 0.78oz 8 ct (12 pack)	   $39.11   52.6¢ / oz     
Kellogg's Rice Krispies Treats Marshmallow Mini-Squares, 32 ct 12.4 oz	   $3.98   32.1¢ / oz     
Nabisco Ritz Crackers, 20.6 oz	   $3.69   17.9¢ / oz     
Nabisco Ritz Original Crackers Fresh Stacks, 12 count, 17.8 oz	   $3.52   19.8¢ / oz     
Nabisco Ritz Crackers, 34.3 oz	   $5.74       
Nabisco Ritz Everything Crackers Fresh Stacks, 8 count, 11.8 oz	   $2.60   22.0¢ / oz     
Nabisco Ritz Hint of Salt Crackers, 13.7 oz	   $2.49   18.2¢ / oz     
Nabisco Ritz Crackers Baked with Whole Wheat, 12.9 oz	   $2.63   20.4¢ / oz     
Nabisco Ritz Peanut Butter Cracker Sandwiches, 1.38 oz, 16 count	   $5.23   23.7¢ / oz     
Nabisco Ritz Crackers, 13.7 oz	   $2.44   17.8¢ / oz     
Nabisco Ritz Reduced Fat Crackers, 12.5 oz	   $2.67   21.4¢ / oz     
Nabisco Ritz Roasted Vegetable Crackers Fresh Stacks, 8 count, 11.5 oz	   $2.68   23.3¢ / oz     
Nabisco Ritz Cheese Cracker Sandwiches, 1.35 oz, 16 count	   $5.20   24.1¢ / oz     
Nabisco Handi-Snacks Ritz Crackers 'n Cheese Dip, .95 oz, 6 count	   $2.68   47.0¢ / oz     
Nabisco Ritz Garlic Butter Crackers, 11.8 oz	   $2.69   33.6¢ / each     
Nabisco Ritz Crackers Fresh Stacks, 11.8 oz	   $2.44   20.7¢ / oz     
Nabisco Ritz Whole Wheat Crackers Fresh Stacks, 8 count, 11.6 oz	   $2.49   21.5¢ / oz     
Nabisco Mini Ritz Crackers, 1 oz, 12 count	   $4.98   41.5¢ / oz     
Nabisco Ritz Peanut Butter Cracker Sandwiches, 1.38 oz, 8 count	   $2.76   25.0¢ / oz     
Nabisco Ritz Cheese Cracker Sandwiches, 1.35 oz, 8 count	   $2.81   26.0¢ / oz     
Ritz Bits Peanut Butter Cracker Sandwiches, 8.8 oz	   $2.49   28.3¢ / oz     
Ritz Bits Cheese Cracker Sandwiches, 8.8 oz	   $2.49   28.3¢ / oz     
Barilla Rotini Pasta, 1 lb	   $2.00   12.5¢ / oz     
Barilla Gluten Free Rotini Pasta, 12 oz	   $2.08   17.3¢ / oz     
Barilla Rotini Tri-Color Pasta, 12 oz	   $2.00   16.7¢ / oz     
Hain Iodized Sea Salt, 26 oz	   $2.06   7.9¢ / oz     
Morton: Salt Coarse Kosher, 3 Lb	   $2.48   5.2¢ / oz     
Hain Sea Salt, 26 oz	   $2.06   7.9¢ / oz     
Morton Iodized Sea Salt, 26 oz	   $41.49    List price  $51.74     Save $10.25   
Morton Sea Salt Fine Salt, 17.6 oz	   $2.35   13.4¢ / oz     
Morton Iodized Table Salt - 4lb. Box	   $3.60       
Morton Natural Sea Salt, 26 oz	   $43.75    List price  $55.19     Save $11.44   
Morton Salt Solar Salt, 40 Lbs	   $11.60   29.0¢ / lb     
Augason Farms Iodized Salt, 104 oz	   $7.61   7.3¢ / oz     
Office Snax Iodized Salt & Pepper 2-Piece Shaker Set	   $4.32    Was $5.8    Save $1.48   
Morton: Salt , 26 oz	   $33.60    List price  $42.54     Save $8.94   
Morton Sea Salt Coarse Salt, 17.6 oz	   $40.36    List price  $43.69     Save $3.33   
Morton: Seasoned Salt Season All, 16 Oz	   $2.60   16.3¢ / oz     
Morton Salt Substitute, 3.125 oz	   $42.71    List price  $49.44     Save $6.73   
Morton Ice Cream Salt, 4 lb (Pack of 8)	   $14.37   44.9¢ / oz     
Morton Iodized Salt, 26 oz (Pack of 24)	   $51.39   8.2¢ / oz     
Morton Canning & Pickling Salt, 4 lb (Pack of 9)	   $31.09   86.4¢ / fl oz     
Morton Salt Pool Salt, 40 Lb Bag	   $6.24   Pickup only     
McCormick Garlic Salt, 20 oz	   $5.16   25.8¢ / oz     
NoSalt Original Sodium-Free Salt Alternative, 11 oz	   $4.82   43.8¢ / oz     
Beach Cliff Sardines, 3.75 oz, 3 count	   $2.98   26.5¢ / oz     
Season Brand Skinless & Boneless Sardines in Pure Olive Oil, 3.75 oz	   $2.08   55.5¢ / oz     
King Oscar In Olive Oil Two Layer Sardines, 3.75 oz	   $2.66   70.9¢ / oz     
King Oscar One Layer Mediterranean Style Sardines, 3.75 oz	   $2.39   63.7¢ / oz     
King Oscar Two Layer Sardines with Hot Jalapeno Peppers in Extra Virgin Olive Oil, 3.75 oz	   $2.67   71.2¢ / oz     
King Oscar: Finest Brisling Sardines, 3.75 Oz	   $2.67   71.2¢ / oz     
King Oscar Skinless & Boneless Sardines in Olive Oil, 4.4 oz	   $2.39   54.6¢ / oz     
Chicken of the Sea Sardines in Louisiana Hot Sauce, 3.75 oz, (Pack of 12)	   $22.84   50.8¢ / oz     
Season Sardines in Pure Olive Oil, 4.375 oz, (Pack of 12)	   $21.49   40.9¢ / oz     
Roxy Sardines In Tomato Sauce, 7 oz	   $2.44   34.9¢ / oz     
Season No Salt Added Skinless & Boneless Sardines in Pure Olive Oil, 4.375 oz	   $2.09   47.7¢ / oz     
Season Lightly Smoked Brisling Sardines in Pure Olive Oil, 3.75 oz	   $2.81   74.9¢ / oz     
Season Brand Sardines in Water, 4.375 oz, (Pack of 12)	   $27.78   52.9¢ / oz     
Season Skinless & Boneless Sardines in Water, 4.25 oz, (Pack of 12)	   $39.28   77.0¢ / oz     
Season Brand Skinless & Boneless Sardines in Pure Olive Oil, 4.375 oz, (Pack of, 25)	   $82.72   75.6¢ / oz     
Crown Prince Brisling Sardines, 3.75 oz	   $2.39   63.7¢ / oz     
Season Skinless & Boneless Sardines in Water 3.75oz	   $3.33   88.8¢ / oz     
Reese Fancy Sardines, 4.375 oz (Pack of 10)	   $36.00   82.3¢ / oz     
Season Sardine Fillets In Spanish Style Sauce, 3.75 oz (Pack of 12)	   $43.54   96.8¢ / oz     
Bar Harbor Skinless, Boneless Smoked Sardines Fillets, 6.7 oz	   $10.00    Out of stock      
Hain Sea Salt, 26 oz	   $2.06   7.9¢ / oz     
Hain Iodized Sea Salt, 26 oz	   $2.06   7.9¢ / oz     
Morton Sea Salt Fine Salt, 17.6 oz	   $2.35   13.4¢ / oz     
Morton Sea Salt Coarse Salt, 17.6 oz	   $40.36    List price  $43.69     Save $3.33   
Morton Natural Sea Salt, 26 oz	   $43.75    List price  $55.19     Save $11.44   
Alessi Coarse Sea Salt, 34 oz (Pack of 6)	   $13.55   6.6¢ / oz     
Morton Garlic Sea Salt, 8.5 oz	   $2.56   30.1¢ / oz     
Morton Iodized Sea Salt, 26 oz	   $41.49    List price  $51.74     Save $10.25   
Celtic Sea Salt Salt, Sea, Celtic	   $2.68       
Alessi Fine Sea Salt, 24 oz. (Pack of 6)	   $20.53   14.3¢ / oz     
Salt Works Unrefined Sea Salt The Mate Factor 1 lbs Salt	   $3.68    List price  $5.25     Save $1.57   
Morton Extra Coarse Sea Salt Grinder Refill, 14 oz	   $41.58    List price  $51.74     Save $10.16   
Redmond Real Salt Gourmet All Natural Sea Salt, 25 lbs	   $133.94   33.5¢ / oz     
Celtic Sea Salt Sea Salt, Celtic, Fine Ground	   $11.22       
Hain Sea Salt, 26 oz (Pack of 12)	   $40.70   13.0¢ / oz     
Alessi Coarse Sea Salt, 2.83 oz (Pack of 6)	   $16.14   95.1¢ / oz     
Alessi Coarse Sea Salt, 24 oz (Pack of 6)	   $20.33   14.1¢ / oz     
Celtic Sea Salt Sea Salt, Celtic, Fine Ground	   $14.81       
Morton: Salt Coarse Kosher, 3 Lb	   $2.48   5.2¢ / oz     
McCormick Sea Salt Grinder, 6.1 oz	   $3.38   55.4¢ / oz  Out of stock      
Skittles Original Candy Bag, 41 ounce	   $6.98   17.0¢ / oz     
Skittles Original Candy Bag, 14 ounce	   $2.48   17.7¢ / oz     
Skittles Original Fun Size Candy Bag, 9.1 ounce	   $2.08   22.9¢ / oz     
Skittles & Starburst Candy Variety Pack, 18 count	   $12.43   69.1¢ / each     
Skittles Wild Berry Candy Bag, 14 ounce	   $2.48   17.7¢ / oz     
Skittles Flavor Mash-Ups Wild Berry and Tropical Candy, 9 ounce	   $2.08   23.1¢ / oz     
Skittles and Starburst Original Halloween Candy Bag, 65 Fun Size Pieces, 31.9 ounces	   $8.78   27.5¢ / oz     
Skittles, Starburst and Life Savers Fun Size Variety Bag, 22.7 ounce (80 pieces)	   $7.33   32.3¢ / oz     
Skittles Orchards Candy Bag, 14 ounce	   $2.60   18.6¢ / oz     
Skittles Original Fruit - 54 oz. bag	   $15.97       
Original Skittles Bite Size Candy Bags, 2.17 oz, 36 count	   $39.58       
Skittles Grab and Go Fun Size Original Candy, (Pack of 24)	   $16.75       
Skittles­ Fun Size Original Bite Sized Candies, 4 lbs	   $42.06       
Skittles Bite Size Candies, Wild Berry - 2 Oz, 36 Bags	   $36.57    List price  $49.36     Save $12.79   
Skittles Sour Box: 12 Count	   $19.95       
Skittles Sour, 4.0 oz	   $35.36       
Original Fruit Skittles King Size - 24/4oz	   $36.12       
Skittles Original Theater Boxes: 12 CT	   $19.95       
Skittles Sour Bite Size Candies 24 pack (1.8 oz per pack) (Pack of 3)	   $88.42       
Skittles America Mix Candy Bag, 41 ounce	   $5.75    Out of stock      
Del Monte: Sliced Yellow Cling In Heavy Syrup Peaches, 29 Oz	   $2.60   9.0¢ / oz     
Del Monte California Sliced Peaches, 106 oz	   $7.33   6.9¢ / oz     
McCormick Smoked Paprika, 1.75 oz	   $3.55   $2.03 / oz     
Simply Organic Paprika, Smoked	   $10.09       
J.R. Watkins Smoked Paprika, 1.9 oz	   $4.96   $2.61 / oz     
McCormick Gourmet Collection Smoked Paprika, 1.62 oz	   $5.58   $3.44 / oz     
Morton & Bassett Paprika, Smoked	   $28.21       
Dry Spices Smoked Paprika, .9 OZ (Pack of 6)	   $13.61    Was $16.81    Save $3.20   
Badia Smoked Paprika, 2 oz, (Pack of 12)	   $28.24   $1.18 / oz     
Spice Islands Sweet Smoked Paprika, 2 oz	   $32.22       
Frontier Bulk Paprika Smoked Spanish Powder 1 LB package	   $26.62       
Spice Islands Smoked Paprika, 2.1 oz, (Pack of 3)	   $30.45   $4.83 / oz     
Morton & Bassett Smoked Paprika, 2 oz, (Pack of 3)	   $30.66   $5.11 / oz     
***DISCONTINUED***PAPRIKA SMOKED	   $20.17    List price  $21.84     Save $1.67   
Badia Holy Smokes Pork & Meat Rub Seasoning, 5.5 oz	   $39.33    List price  $44.84     Save $5.51   
Ricks Picks Smokra Pickled Okra with Smoked Paprika, 15 oz, (Pack of 6)	   $54.40       
Emeril's Chicken Rub Seasoning, 3.7 oz (Pack of 6)	   $30.76   69.3¢ / oz     
Kikkoman Naturally Brewed Soy Sauce, 15 fl oz	   $2.39   15.9¢ / fl oz     
Kikkoman Naturally Brewed Less Sodium Soy Sauce, 15 fl oz	   $2.86   19.1¢ / fl oz     
Kikkoman Naturally Brewed Soy Sauce, 1.25 qt	   $5.33   13.3¢ / fl oz     
La Choy Soy Sauce All Purpose, 15 oz	   $2.20   14.7¢ / fl oz     
Kikkoman Naturally Brewed Soy Sauce, 1 gal	   $11.78   9.2¢ / oz     
Kikkoman Naturally Brewed Soy Sauce 5Oz. In Dispenser (6 Pack)	   $30.31    List price  $35.64     Save $5.33   
La Choy Light Soy Sauce, 10 oz	   $2.26   22.6¢ / oz     
San-J Naturally Brewed Premium Soy Sauce Tamari, 10 Fl Oz	   $17.92    List price  $20.69     Save $2.77   
Kikkoman Soy Naturally Brewed Sauce, 1gal	   $13.88   10.8¢ / oz     
Soy Vay Marinade & Sauce, Veri Veri Teriyaki, 21 Ounces	   $3.73   17.8¢ / fl oz     
Kikkoman Sushi & Sashimi Soy Sauce, 10 fl oz	   $2.39       
Kikkoman Less Sodium Soy Sauce, 5 fl oz, (Pack of 6)	   $24.93   83.1¢ / fl oz     
Kikkoman: Regular Soy Sauce, 20 Oz	   $32.48    List price  $37.94     Save $5.46   
Kikkoman Sushi & Sashimi Soy Sauce, 10 oz (Pack of 6)	   $20.94   34.9¢ / fl oz     
KIKKOMAN SAUCE SOY GF-10 OZ -Pack of 6	   $22.42    List price  $24.14     Save $1.72   
Kikkoman Gluten-Free Soy Sauce, 10 fl oz, (Pack of 6)	   $32.18   53.6¢ / fl oz     
Kikkoman Naturally Brewed Soy Sauce, 5 fl oz	   $32.21       
San-J Tamari Gluten Free Soy Sauce 10fl oz	   $3.44   34.4¢ / fl oz     
Kikkoman Ponzu Citrus Seasoned Soy Sauce, 15 oz (Pack of 6)	   $26.45   29.4¢ / fl oz     
Kikkoman Soy Sauce, Less Sodium	   $41.14       
Great Value Spaghetti Pasta, 1 lb, 4ct	   $3.88   6.1¢ / oz     
Barilla Spaghetti Pasta, 2 lbs	   $2.24   7.0¢ / oz     
Great Value: Spaghetti, 32 oz	   $2.00   6.3¢ / oz     
Great Value: Thin Spaghetti, 48 oz	   $2.92   6.1¢ / oz     
Barilla Thin Spaghetti Pasta, 1 lb	   $2.00   12.5¢ / oz     
Barilla Spaghetti Pasta, 1 lb	   $2.00   12.5¢ / oz     
Great Value: Thin Spaghetti, 32 oz	   $2.00   6.3¢ / oz     
Great Value: Spaghetti, 48 oz	   $2.92   6.1¢ / oz     
Barilla Protein Plus Spaghetti Multigrain Pasta, 14.5 oz	   $2.04   14.1¢ / oz     
Barilla Protein Plus Thin Spaghetti Multigrain Pasta, 14.5 oz	   $2.04   14.1¢ / oz     
Barilla Gluten Free Spaghetti Pasta, 12 oz	   $2.00   16.7¢ / oz     
Barilla Thick Spaghetti Pasta, 1 lb	   $2.00   12.5¢ / oz     
La Moderna Spaghetti, 7 oz (Pack of 20)	   $14.67   10.5¢ / oz     
Heartland Gluten-Free Spaghetti, 12 oz	   $2.08   17.3¢ / oz     
Sam Mills Pasta d'oro 100% Corn Pasta Gluten Free Spaghetti	   $33.70    List price  $36.79     Save $3.09   
Ronzoni Gluten Free® Thin Spaghetti 12 oz. Box	   $2.07   17.3¢ / oz     
Mountain House Spaghetti with Meat Sauce PRO-PAK	   $6.99       
Q Lemon Spectacular Sparkling Lemon Soda, 12 fl oz, 4 pack (pack of 6)	   $38.52   13.4¢ / fl oz     
Izze Sparkling Juice Beverage Variety Pack, 8.4 fl oz, 24 count	   $19.72   9.8¢ / fl oz     
Q Drinks Spectacular Sparkling Grapefruit Soda, 12 fl oz, 4 count, (Pack of 6)	   $34.02   70.9¢ / fl oz     
SodaStream Fountain Style Variety Sparkling Drink Mix, 440mL	   $20.36       
S. Pellegrino Sparkling Natural Mineral Water, 16.9 fl oz, 24 pack	   $28.85   7.1¢ / fl oz     
Mr. Q. Cumber Cucumber Soda, 7 oz (Pack of 24)	   $36.02   $5.15 / fl oz     
SodaStream Waters Fruit Variety Sparkling Drink Mix, 440mL	   $18.91       
Great Value Steak Sauce, 15 oz	   $2.26   15.1¢ / oz     
A1 Steak Sauce, 10 oz	   $2.98   29.8¢ / fl oz     
Lea & Perrins Traditional Steak Sauce, 15 oz	   $3.98   26.5¢ / oz     
Great Value: Steak Sauce, 10 Oz	   $2.00   20.0¢ / oz     
County Bob's Steak Hamburger Chicken Fries Barbecue All Purpose Sauce, 13 oz	   $2.66   20.5¢ / oz     
A 1 Thick & Hearty Steak Sauce, 10 oz	   $2.98   29.8¢ / oz     
A1 Steak Sauce, 15 oz	   $4.98   33.2¢ / oz     
Heinz 57 Steak Sauce, 20 oz	   $5.52   27.6¢ / oz     
A 1: Cracked Peppercorn Steak Sauce, 10 oz	   $38.99       
Jack Daniel's Original Steak Sauce, 10 oz	   $34.88    List price  $37.94     Save $3.06   
Heinz 57 Steak Sauce, 10 Oz	   $3.96   39.6¢ / oz     
A1 Steak Sauce, 5 oz	   $2.68   53.6¢ / oz     
Dawn Fresh By Giorgio Mushroom Steak Sauce, 6 oz (Pack of 12)	   $13.77   19.1¢ / oz     
Dawn Fresh By Giorgio Mushroom Steak Sauce 6 Oz Can	   $24.45       
Badia Chimichurri Steak Sauce, 8 oz	   $39.97       
Jack Daniel's Original Steak Sauce, 10 oz (Pack of 6)	   $50.93   84.9¢ / oz     
Andria's Brush-On Steak Sauce, 15 fl oz (Pack of 12)	   $119.82   66.6¢ / fl oz     
